ID,Observed,Expected,OE,RR_L,date
53167,6,29.68,0.2,0.2,2022-01-13
53218,2388,1779.61,1.34,1.35,2022-01-13
53219,1845,1478.75,1.25,1.25,2022-01-13
53220,1569,1117.61,1.4,1.41,2022-01-13
53511,2216,2088.35,1.06,1.06,2022-01-13
53515,56,96.71,0.58,0.58,2022-01-13
53516,82,96.16,0.85,0.85,2022-01-13
53517,85,81.62,1.04,1.04,2022-01-13
53518,38,59.06,0.64,0.64,2022-01-13
53520,284,276.01,1.03,1.03,2022-01-13
53521,119,158.53,0.75,0.75,2022-01-13
53522,30,42.23,0.71,0.71,2022-01-13
53523,169,219.71,0.77,0.77,2022-01-13
53510,23,62.83,0.37,0.37,2022-01-13
53525,116,170.95,0.68,0.68,2022-01-13
53527,347,464.26,0.75,0.75,2022-01-13
53528,126,265.33,0.47,0.47,2022-01-13
53529,59,87.68,0.67,0.67,2022-01-13
53530,148,188.97,0.78,0.78,2022-01-13
53531,172,196.05,0.88,0.88,2022-01-13
53532,502,665.48,0.75,0.75,2022-01-13
53533,280,299.58,0.93,0.93,2022-01-13
53534,594,510.47,1.16,1.16,2022-01-13
53536,379,369.41,1.03,1.03,2022-01-13
53526,23,26.29,0.87,0.87,2022-01-13
53508,150,243.07,0.62,0.62,2022-01-13
53507,88,91.11,0.97,0.97,2022-01-13
53506,34,44.22,0.77,0.77,2022-01-13
53221,2214,1700.54,1.3,1.3,2022-01-13
53222,1507,1117.91,1.35,1.35,2022-01-13
53223,1942,1239.88,1.57,1.57,2022-01-13
53224,1108,945.81,1.17,1.17,2022-01-13
53225,1355,1125.71,1.2,1.2,2022-01-13
53226,1214,803.02,1.51,1.51,2022-01-13
53227,1313,1000.97,1.31,1.31,2022-01-13
53228,857,623.38,1.37,1.38,2022-01-13
53233,852,642.03,1.33,1.33,2022-01-13
53235,576,403.59,1.43,1.43,2022-01-13
53295,64,7.33,8.73,8.73,2022-01-13
53402,1633,1422.62,1.15,1.15,2022-01-13
53403,1426,1116.72,1.28,1.28,2022-01-13
53404,813,635.8,1.28,1.28,2022-01-13
53405,1291,1078.65,1.2,1.2,2022-01-13
53406,1180,1109.13,1.06,1.06,2022-01-13
53501,0,8.1,0.0,0.0,2022-01-13
53502,99,106.63,0.93,0.93,2022-01-13
53503,65,83.23,0.78,0.78,2022-01-13
53504,74,86.45,0.86,0.86,2022-01-13
53505,19,15.14,1.26,1.26,2022-01-13
53142,1116,1418.08,0.79,0.79,2022-01-13
53537,2,35.74,0.056,0.056,2022-01-13
53140,1256,1257.99,1.0,1.0,2022-01-13
53137,36,71.65,0.5,0.5,2022-01-13
53029,835,912.15,0.92,0.92,2022-01-13
53032,192,205.16,0.94,0.94,2022-01-13
53033,272,200.08,1.36,1.36,2022-01-13
53034,88,73.56,1.2,1.2,2022-01-13
53035,88,101.88,0.86,0.86,2022-01-13
53036,152,126.94,1.2,1.2,2022-01-13
53037,478,423.22,1.13,1.13,2022-01-13
53038,162,181.46,0.89,0.89,2022-01-13
53027,1243,986.98,1.26,1.26,2022-01-13
53039,171,194.78,0.88,0.88,2022-01-13
53042,279,279.28,1.0,1.0,2022-01-13
53044,125,98.96,1.26,1.26,2022-01-13
53045,646,910.2,0.71,0.71,2022-01-13
53046,43,51.43,0.84,0.84,2022-01-13
53047,0,5.38,0.0,0.0,2022-01-13
53048,146,140.51,1.04,1.04,2022-01-13
53049,122,125.5,0.97,0.97,2022-01-13
53050,324,285.93,1.13,1.13,2022-01-13
53051,1258,1578.01,0.8,0.8,2022-01-13
53040,366,345.33,1.06,1.06,2022-01-13
53057,84,64.23,1.31,1.31,2022-01-13
53024,919,732.21,1.26,1.26,2022-01-13
53022,1219,822.39,1.48,1.48,2022-01-13
54159,47,48.76,0.96,0.96,2022-01-13
53001,65,79.79,0.81,0.81,2022-01-13
53002,112,97.73,1.15,1.15,2022-01-13
53003,0,6.83,0.0,0.0,2022-01-13
53004,147,141.35,1.04,1.04,2022-01-13
53005,647,853.22,0.76,0.76,2022-01-13
53006,88,72.25,1.22,1.22,2022-01-13
53007,50,77.21,0.65,0.65,2022-01-13
53010,292,323.71,0.9,0.9,2022-01-13
53023,37,105.4,0.35,0.35,2022-01-13
53011,79,91.11,0.87,0.87,2022-01-13
53013,145,141.02,1.03,1.03,2022-01-13
53014,288,328.37,0.88,0.88,2022-01-13
53015,83,112.82,0.74,0.74,2022-01-13
53016,7,16.75,0.42,0.42,2022-01-13
53017,275,237.09,1.16,1.16,2022-01-13
53018,230,322.31,0.71,0.71,2022-01-13
53019,109,78.31,1.39,1.39,2022-01-13
53020,101,161.41,0.63,0.63,2022-01-13
53021,218,205.33,1.06,1.06,2022-01-13
53012,787,777.37,1.01,1.01,2022-01-13
53058,88,140.46,0.63,0.63,2022-01-13
53059,68,77.67,0.88,0.88,2022-01-13
53061,197,209.62,0.94,0.94,2022-01-13
53097,324,267.87,1.21,1.21,2022-01-13
53098,430,495.42,0.87,0.87,2022-01-13
53103,111,153.73,0.72,0.72,2022-01-13
53104,159,230.52,0.69,0.69,2022-01-13
53105,962,1262.65,0.76,0.76,2022-01-13
53108,133,144.87,0.92,0.92,2022-01-13
53110,1298,774.65,1.68,1.68,2022-01-13
53114,53,123.0,0.43,0.43,2022-01-13
53115,376,678.28,0.55,0.55,2022-01-13
53095,1328,1159.63,1.15,1.15,2022-01-13
53118,218,301.53,0.72,0.72,2022-01-13
53120,355,402.14,0.88,0.88,2022-01-13
53121,601,803.4,0.75,0.75,2022-01-13
53122,208,260.87,0.8,0.8,2022-01-13
53125,54,73.81,0.73,0.73,2022-01-13
53126,279,293.94,0.95,0.95,2022-01-13
53128,268,383.79,0.7,0.7,2022-01-13
53129,1001,599.85,1.67,1.67,2022-01-13
53130,432,320.7,1.35,1.35,2022-01-13
53132,2276,1517.08,1.5,1.5,2022-01-13
53119,159,249.94,0.64,0.64,2022-01-13
53094,752,818.32,0.92,0.92,2022-01-13
53093,61,86.32,0.71,0.71,2022-01-13
53092,1232,889.64,1.38,1.39,2022-01-13
53063,69,71.1,0.97,0.97,2022-01-13
53065,96,93.61,1.03,1.03,2022-01-13
53066,1217,1499.06,0.81,0.81,2022-01-13
53069,17,29.04,0.59,0.59,2022-01-13
53070,170,209.45,0.81,0.81,2022-01-13
53072,752,1101.67,0.68,0.68,2022-01-13
53073,587,626.51,0.94,0.94,2022-01-13
53074,685,545.75,1.26,1.26,2022-01-13
53075,118,137.84,0.86,0.86,2022-01-13
53076,183,188.29,0.97,0.97,2022-01-13
53078,51,72.71,0.7,0.7,2022-01-13
53079,63,63.94,0.99,0.99,2022-01-13
53080,250,242.43,1.03,1.03,2022-01-13
53081,1988,1789.15,1.11,1.11,2022-01-13
53083,1016,868.27,1.17,1.17,2022-01-13
53085,526,489.14,1.08,1.08,2022-01-13
53086,494,351.01,1.41,1.41,2022-01-13
53088,1,17.21,0.058,0.058,2022-01-13
53089,753,810.99,0.93,0.93,2022-01-13
53090,1070,919.48,1.16,1.16,2022-01-13
53091,93,82.04,1.13,1.13,2022-01-13
53139,117,98.53,1.19,1.19,2022-01-13
53538,637,785.55,0.81,0.81,2022-01-13
53143,911,980.03,0.93,0.93,2022-01-13
53541,16,39.47,0.41,0.41,2022-01-13
53961,37,33.83,1.09,1.09,2022-01-13
53963,659,588.78,1.12,1.12,2022-01-13
53964,94,152.89,0.61,0.61,2022-01-13
53965,398,443.06,0.9,0.9,2022-01-13
53968,74,96.58,0.77,0.77,2022-01-13
53969,8,18.57,0.43,0.43,2022-01-13
54001,398,336.13,1.18,1.18,2022-01-13
54002,303,269.69,1.12,1.12,2022-01-13
54003,30,44.86,0.67,0.67,2022-01-13
53960,122,146.1,0.84,0.83,2022-01-13
54004,93,93.57,0.99,0.99,2022-01-13
54006,25,25.35,0.99,0.99,2022-01-13
54007,69,43.25,1.6,1.6,2022-01-13
54009,102,110.87,0.92,0.92,2022-01-13
54011,278,293.18,0.95,0.95,2022-01-13
54013,102,141.99,0.72,0.72,2022-01-13
54014,110,90.48,1.22,1.22,2022-01-13
54015,139,156.32,0.89,0.89,2022-01-13
54016,1302,1355.55,0.96,0.96,2022-01-13
54005,125,131.73,0.95,0.95,2022-01-13
54017,985,762.95,1.29,1.29,2022-01-13
53959,554,593.53,0.93,0.93,2022-01-13
53955,263,240.65,1.09,1.09,2022-01-13
53931,9,9.33,0.96,0.96,2022-01-13
53932,171,112.65,1.52,1.52,2022-01-13
53933,130,188.88,0.69,0.69,2022-01-13
53934,125,186.08,0.67,0.67,2022-01-13
53935,7,10.77,0.65,0.65,2022-01-13
53936,32,98.91,0.32,0.32,2022-01-13
53937,10,49.39,0.2,0.2,2022-01-13
53939,0,10.85,0.0,0.0,2022-01-13
53941,117,132.92,0.88,0.88,2022-01-13
53956,96,136.86,0.7,0.7,2022-01-13
53943,30,44.39,0.68,0.68,2022-01-13
53946,124,172.94,0.72,0.72,2022-01-13
53947,0,7.5,0.0,0.0,2022-01-13
53948,372,341.26,1.09,1.09,2022-01-13
53949,216,258.54,0.84,0.84,2022-01-13
53950,390,236.58,1.65,1.65,2022-01-13
53951,118,94.67,1.25,1.25,2022-01-13
53952,95,136.48,0.7,0.7,2022-01-13
53953,1,10.56,0.095,0.095,2022-01-13
53954,296,282.54,1.05,1.05,2022-01-13
53944,91,88.91,1.02,1.02,2022-01-13
54020,309,296.87,1.04,1.04,2022-01-13
54021,319,282.33,1.13,1.13,2022-01-13
54022,873,997.92,0.87,0.87,2022-01-13
54126,142,164.08,0.87,0.87,2022-01-13
54127,0,3.26,0.0,0.0,2022-01-13
54128,49,74.15,0.66,0.66,2022-01-13
54129,120,129.19,0.93,0.93,2022-01-13
54130,779,1095.43,0.71,0.71,2022-01-13
54135,241,141.27,1.71,1.71,2022-01-13
54136,218,267.02,0.82,0.82,2022-01-13
54137,26,48.5,0.54,0.54,2022-01-13
54138,29,37.95,0.76,0.76,2022-01-13
54125,0,21.45,0.0,0.0,2022-01-13
54139,71,136.56,0.52,0.52,2022-01-13
54141,130,95.69,1.36,1.36,2022-01-13
54143,626,631.09,0.99,0.99,2022-01-13
54149,41,50.11,0.82,0.82,2022-01-13
54150,47,46.09,1.02,1.02,2022-01-13
54151,65,137.28,0.47,0.47,2022-01-13
54153,212,299.07,0.71,0.71,2022-01-13
54154,185,239.8,0.77,0.77,2022-01-13
54155,415,312.43,1.33,1.33,2022-01-13
53540,0,8.61,0.0,0.0,2022-01-13
54140,278,406.55,0.68,0.68,2022-01-13
54124,114,145.85,0.78,0.78,2022-01-13
54123,10,11.15,0.9,0.9,2022-01-13
54121,69,128.08,0.54,0.54,2022-01-13
54023,166,177.69,0.93,0.93,2022-01-13
54024,171,201.31,0.85,0.85,2022-01-13
54025,332,308.4,1.08,1.08,2022-01-13
54026,107,85.56,1.25,1.25,2022-01-13
54027,46,44.31,1.04,1.04,2022-01-13
54028,123,103.79,1.19,1.19,2022-01-13
54082,64,70.17,0.91,0.91,2022-01-13
54101,145,115.45,1.26,1.26,2022-01-13
54102,15,32.82,0.46,0.46,2022-01-13
54103,4,19.97,0.2,0.2,2022-01-13
54104,21,49.99,0.42,0.42,2022-01-13
54106,170,221.83,0.77,0.77,2022-01-13
54107,73,153.48,0.48,0.48,2022-01-13
54110,157,228.74,0.69,0.69,2022-01-13
54111,55,97.64,0.56,0.56,2022-01-13
54112,98,99.59,0.98,0.98,2022-01-13
54113,129,151.66,0.85,0.85,2022-01-13
54114,191,223.22,0.86,0.86,2022-01-13
54115,2440,1935.76,1.26,1.26,2022-01-13
54119,0,29.55,0.0,0.0,2022-01-13
54120,0,10.56,0.0,0.0,2022-01-13
53930,74,58.21,1.27,1.27,2022-01-13
53929,106,112.23,0.94,0.94,2022-01-13
54156,16,68.52,0.23,0.23,2022-01-13
53926,28,70.59,0.4,0.4,2022-01-13
53573,89,132.24,0.67,0.67,2022-01-13
53574,113,162.68,0.69,0.69,2022-01-13
53575,459,693.5,0.66,0.66,2022-01-13
53576,83,97.52,0.85,0.85,2022-01-13
53577,53,58.81,0.9,0.9,2022-01-13
53578,304,270.2,1.13,1.13,2022-01-13
53579,73,74.83,0.98,0.98,2022-01-13
53580,5,25.27,0.2,0.2,2022-01-13
53581,258,423.22,0.61,0.61,2022-01-13
53572,357,451.92,0.79,0.79,2022-01-13
53582,53,49.35,1.07,1.07,2022-01-13
53585,70,90.65,0.77,0.77,2022-01-13
53586,64,96.71,0.66,0.66,2022-01-13
53587,27,50.28,0.54,0.54,2022-01-13
53588,125,169.51,0.74,0.74,2022-01-13
53589,661,855.42,0.77,0.77,2022-01-13
53590,1142,1713.6,0.67,0.66,2022-01-13
53593,597,1003.81,0.59,0.59,2022-01-13
53594,208,216.14,0.96,0.96,2022-01-13
53597,658,824.43,0.8,0.8,2022-01-13
53583,249,255.02,0.98,0.98,2022-01-13
53571,2,4.75,0.42,0.42,2022-01-13
53570,131,103.71,1.26,1.26,2022-01-13
53569,33,53.72,0.61,0.61,2022-01-13
53928,5,4.71,1.06,1.06,2022-01-13
53544,24,35.11,0.68,0.68,2022-01-13
53545,928,983.97,0.94,0.94,2022-01-13
53546,1286,1279.78,1.0,1.0,2022-01-13
53548,749,815.86,0.92,0.92,2022-01-13
53549,401,437.38,0.92,0.92,2022-01-13
53550,43,51.73,0.83,0.83,2022-01-13
53551,338,367.0,0.92,0.92,2022-01-13
53553,24,25.52,0.94,0.94,2022-01-13
53554,40,48.84,0.82,0.82,2022-01-13
53555,384,370.05,1.04,1.04,2022-01-13
53556,100,112.02,0.89,0.89,2022-01-13
53557,18,14.75,1.22,1.22,2022-01-13
53558,343,521.71,0.66,0.66,2022-01-13
53559,159,267.19,0.6,0.59,2022-01-13
53560,71,156.53,0.45,0.45,2022-01-13
53561,79,83.52,0.95,0.95,2022-01-13
53562,598,1116.55,0.54,0.53,2022-01-13
53563,483,481.17,1.0,1.0,2022-01-13
53565,143,198.08,0.72,0.72,2022-01-13
53566,676,642.84,1.05,1.05,2022-01-13
53598,119,115.03,1.03,1.03,2022-01-13
53599,0,2.12,0.0,0.0,2022-01-13
53543,61,73.69,0.83,0.83,2022-01-13
53703,1403,1474.01,0.95,0.95,2022-01-13
53813,258,249.6,1.03,1.03,2022-01-13
53816,36,35.66,1.01,1.01,2022-01-13
53817,3,7.04,0.43,0.43,2022-01-13
53818,480,685.96,0.7,0.7,2022-01-13
53820,78,94.76,0.82,0.82,2022-01-13
53821,355,341.64,1.04,1.04,2022-01-13
53825,19,24.21,0.78,0.78,2022-01-13
53826,38,55.46,0.69,0.69,2022-01-13
53901,713,625.41,1.14,1.14,2022-01-13
53811,92,139.79,0.66,0.66,2022-01-13
53910,98,141.82,0.69,0.69,2022-01-13
53913,1024,881.83,1.16,1.16,2022-01-13
53916,1118,956.16,1.17,1.17,2022-01-13
53919,115,117.06,0.98,0.98,2022-01-13
53920,20,16.66,1.2,1.2,2022-01-13
53922,49,36.59,1.34,1.34,2022-01-13
53923,59,90.69,0.65,0.65,2022-01-13
53924,37,60.93,0.61,0.61,2022-01-13
53925,480,333.16,1.44,1.44,2022-01-13
53702,0,7.21,0.0,0.0,2022-01-13
53911,73,52.45,1.39,1.39,2022-01-13
53810,13,15.81,0.82,0.82,2022-01-13
53827,0,11.07,0.0,0.0,2022-01-13
53808,32,51.98,0.62,0.62,2022-01-13
53809,156,180.02,0.87,0.87,2022-01-13
53705,524,1087.21,0.48,0.48,2022-01-13
53706,95,258.5,0.37,0.37,2022-01-13
53711,1290,2122.52,0.61,0.61,2022-01-13
53713,942,943.57,1.0,1.0,2022-01-13
53714,560,684.6,0.82,0.82,2022-01-13
53716,481,783.51,0.61,0.61,2022-01-13
53717,266,540.49,0.49,0.49,2022-01-13
53718,493,626.13,0.79,0.79,2022-01-13
53719,700,1334.98,0.52,0.52,2022-01-13
53715,440,572.71,0.77,0.77,2022-01-13
53704,1552,1954.12,0.79,0.79,2022-01-13
53726,154,237.94,0.65,0.65,2022-01-13
53806,78,72.5,1.08,1.08,2022-01-13
53805,247,216.99,1.14,1.14,2022-01-13
53804,50,56.56,0.88,0.88,2022-01-13
53807,131,215.25,0.61,0.61,2022-01-13
53802,0,1.87,0.0,0.0,2022-01-13
53801,30,36.5,0.82,0.82,2022-01-13
53803,53,51.34,1.03,1.03,2022-01-13
54521,326,347.23,0.94,0.94,2022-01-14
54512,27,37.98,0.71,0.71,2022-01-14
54513,13,17.3,0.75,0.75,2022-01-14
54514,43,78.64,0.55,0.55,2022-01-14
54515,12,19.67,0.61,0.61,2022-01-14
54517,0,4.61,0.0,0.0,2022-01-14
54519,31,55.63,0.56,0.56,2022-01-14
54520,168,188.32,0.89,0.89,2022-01-14
54524,26,27.75,0.94,0.94,2022-01-14
54538,96,130.01,0.74,0.74,2022-01-14
54526,40,32.23,1.24,1.24,2022-01-14
54527,52,37.63,1.38,1.38,2022-01-14
54529,36,52.69,0.68,0.68,2022-01-14
54530,51,36.53,1.4,1.4,2022-01-14
54531,36,60.73,0.59,0.59,2022-01-14
54534,75,100.02,0.75,0.75,2022-01-14
54536,0,7.42,0.0,0.0,2022-01-14
54537,22,21.73,1.01,1.01,2022-01-14
54511,41,54.14,0.76,0.76,2022-01-14
54525,0,10.85,0.0,0.0,2022-01-14
54501,663,876.42,0.76,0.76,2022-01-14
54470,70,89.66,0.78,0.78,2022-01-14
54498,61,104.15,0.59,0.59,2022-01-14
54635,56,78.77,0.71,0.71,2022-01-14
54471,109,78.16,1.39,1.39,2022-01-14
54473,90,116.58,0.77,0.77,2022-01-14
54474,352,170.1,2.07,2.07,2022-01-14
54475,77,69.16,1.11,1.11,2022-01-14
54476,1265,835.36,1.51,1.52,2022-01-14
54479,197,174.62,1.13,1.13,2022-01-14
54480,61,61.91,0.99,0.99,2022-01-14
54481,1164,1256.4,0.93,0.93,2022-01-14
54482,396,438.65,0.9,0.9,2022-01-14
54484,232,224.42,1.03,1.03,2022-01-14
54485,2,16.69,0.12,0.12,2022-01-14
54486,59,84.17,0.7,0.7,2022-01-14
54487,235,416.65,0.56,0.56,2022-01-14
54488,33,53.39,0.62,0.62,2022-01-14
54489,64,72.89,0.88,0.88,2022-01-14
54490,18,33.46,0.54,0.54,2022-01-14
54491,29,68.28,0.42,0.42,2022-01-14
54493,13,26.35,0.49,0.49,2022-01-14
54494,1518,1166.96,1.3,1.3,2022-01-14
54495,469,321.67,1.46,1.46,2022-01-14
54499,104,131.02,0.79,0.79,2022-01-14
54539,32,55.54,0.58,0.58,2022-01-14
54568,151,224.33,0.67,0.67,2022-01-14
54541,67,57.39,1.17,1.17,2022-01-14
54613,42,73.02,0.58,0.58,2022-01-14
54614,143,117.06,1.22,1.22,2022-01-14
54615,543,462.45,1.17,1.17,2022-01-14
54616,91,116.36,0.78,0.78,2022-01-14
54618,116,100.95,1.15,1.15,2022-01-14
54619,92,171.07,0.54,0.54,2022-01-14
54621,60,64.37,0.93,0.93,2022-01-14
54622,65,82.64,0.79,0.79,2022-01-14
54623,94,94.05,1.0,1.0,2022-01-14
54612,206,222.27,0.93,0.93,2022-01-14
54624,48,62.44,0.77,0.77,2022-01-14
54626,40,58.84,0.68,0.68,2022-01-14
54627,102,74.95,1.36,1.36,2022-01-14
54628,29,43.29,0.67,0.67,2022-01-14
54629,86,114.43,0.75,0.75,2022-01-14
54630,184,183.23,1.0,1.0,2022-01-14
54631,60,74.91,0.8,0.8,2022-01-14
54632,30,49.7,0.6,0.6,2022-01-14
54634,97,196.8,0.49,0.49,2022-01-14
54469,76,75.39,1.01,1.01,2022-01-14
54625,0,10.54,0.0,0.0,2022-01-14
54611,45,50.14,0.9,0.9,2022-01-14
54610,52,72.41,0.72,0.72,2022-01-14
54603,819,618.67,1.32,1.32,2022-01-14
54542,1,17.65,0.057,0.057,2022-01-14
54545,22,35.48,0.62,0.62,2022-01-14
54546,23,49.13,0.47,0.47,2022-01-14
54547,25,59.94,0.42,0.42,2022-01-14
54548,123,213.09,0.58,0.58,2022-01-14
54550,14,28.72,0.49,0.49,2022-01-14
54552,160,178.75,0.9,0.9,2022-01-14
54554,28,45.8,0.61,0.61,2022-01-14
54555,204,209.71,0.97,0.97,2022-01-14
54556,43,50.89,0.84,0.84,2022-01-14
54557,17,36.8,0.46,0.46,2022-01-14
54558,67,87.82,0.76,0.76,2022-01-14
54559,8,39.21,0.2,0.2,2022-01-14
54560,25,24.94,1.0,1.0,2022-01-14
54562,59,81.58,0.72,0.72,2022-01-14
54563,27,34.29,0.79,0.79,2022-01-14
54564,7,17.34,0.4,0.4,2022-01-14
54565,0,1.71,0.0,0.0,2022-01-14
54566,81,55.28,1.47,1.47,2022-01-14
54601,2341,2212.47,1.06,1.06,2022-01-14
54540,20,40.22,0.5,0.5,2022-01-14
54467,693,619.11,1.12,1.12,2022-01-14
54407,54,64.46,0.84,0.84,2022-01-14
54465,7,21.73,0.32,0.32,2022-01-14
54216,223,274.25,0.81,0.81,2022-01-14
54217,309,319.7,0.97,0.97,2022-01-14
54220,1669,1712.79,0.97,0.97,2022-01-14
54227,57,68.54,0.83,0.83,2022-01-14
54228,101,121.58,0.83,0.83,2022-01-14
54229,196,222.44,0.88,0.88,2022-01-14
54230,125,208.13,0.6,0.6,2022-01-14
54232,28,36.88,0.76,0.76,2022-01-14
54234,118,72.19,1.63,1.63,2022-01-14
54214,6,11.28,0.53,0.53,2022-01-14
54235,896,739.42,1.21,1.21,2022-01-14
54245,70,90.72,0.77,0.77,2022-01-14
54246,21,37.32,0.56,0.56,2022-01-14
54247,83,87.29,0.95,0.95,2022-01-14
54301,1164,944.08,1.23,1.23,2022-01-14
54302,1251,1388.96,0.9,0.9,2022-01-14
54303,1333,1203.8,1.11,1.11,2022-01-14
54304,1400,1199.36,1.17,1.17,2022-01-14
54307,25,51.5,0.49,0.49,2022-01-14
54311,1649,1593.4,1.03,1.04,2022-01-14
54241,641,615.34,1.04,1.04,2022-01-14
54313,2134,1705.28,1.25,1.25,2022-01-14
54213,82,59.14,1.39,1.39,2022-01-14
54211,0,11.37,0.0,0.0,2022-01-14
54636,983,640.49,1.53,1.54,2022-01-14
54162,423,400.75,1.06,1.06,2022-01-14
54165,279,335.51,0.83,0.83,2022-01-14
54166,706,729.76,0.97,0.97,2022-01-14
54169,94,121.89,0.77,0.77,2022-01-14
54170,152,156.27,0.97,0.97,2022-01-14
54171,219,161.32,1.36,1.36,2022-01-14
54173,197,194.34,1.01,1.01,2022-01-14
54174,104,132.08,0.79,0.79,2022-01-14
54212,39,45.45,0.86,0.86,2022-01-14
54175,36,41.1,0.88,0.88,2022-01-14
54180,116,153.24,0.76,0.76,2022-01-14
54201,168,225.51,0.74,0.74,2022-01-14
54202,73,56.73,1.29,1.29,2022-01-14
54204,89,70.61,1.26,1.26,2022-01-14
54205,66,92.21,0.72,0.72,2022-01-14
54207,0,6.41,0.0,0.0,2022-01-14
54208,230,282.82,0.81,0.81,2022-01-14
54209,58,58.22,1.0,1.0,2022-01-14
54210,21,33.28,0.63,0.63,2022-01-14
54177,90,122.29,0.74,0.74,2022-01-14
54401,1804,1341.36,1.34,1.35,2022-01-14
54403,1380,1076.86,1.28,1.28,2022-01-14
54405,99,134.4,0.74,0.74,2022-01-14
54440,155,130.06,1.19,1.19,2022-01-14
54441,54,40.53,1.33,1.33,2022-01-14
54442,34,50.93,0.67,0.67,2022-01-14
54443,112,94.05,1.19,1.19,2022-01-14
54446,71,135.77,0.52,0.52,2022-01-14
54447,8,19.28,0.42,0.42,2022-01-14
54448,206,193.02,1.07,1.07,2022-01-14
54449,1454,1122.92,1.29,1.3,2022-01-14
54450,8,19.98,0.4,0.4,2022-01-14
54437,72,133.88,0.54,0.54,2022-01-14
54451,399,500.73,0.8,0.8,2022-01-14
54454,49,59.36,0.83,0.83,2022-01-14
54455,1034,797.99,1.3,1.3,2022-01-14
54456,213,258.97,0.82,0.82,2022-01-14
54457,481,358.07,1.34,1.34,2022-01-14
54458,0,4.3,0.0,0.0,2022-01-14
54459,24,54.36,0.44,0.44,2022-01-14
54460,79,116.53,0.68,0.68,2022-01-14
54462,1,15.68,0.064,0.064,2022-01-14
54463,32,26.17,1.22,1.22,2022-01-14
54452,726,808.23,0.9,0.9,2022-01-14
54436,63,105.2,0.6,0.6,2022-01-14
54435,56,89.22,0.63,0.63,2022-01-14
54433,47,81.85,0.57,0.57,2022-01-14
54406,155,150.3,1.03,1.03,2022-01-14
54408,52,43.78,1.19,1.19,2022-01-14
54409,509,566.42,0.9,0.9,2022-01-14
54410,114,113.9,1.0,1.0,2022-01-14
54411,185,229.47,0.81,0.81,2022-01-14
54412,108,89.4,1.21,1.21,2022-01-14
54413,0,6.54,0.0,0.0,2022-01-14
54414,132,154.56,0.85,0.85,2022-01-14
54416,60,78.33,0.77,0.77,2022-01-14
54417,0,1.71,0.0,0.0,2022-01-14
54418,38,42.42,0.9,0.9,2022-01-14
54420,57,55.68,1.02,1.02,2022-01-14
54421,122,161.1,0.76,0.76,2022-01-14
54422,25,57.34,0.44,0.44,2022-01-14
54423,108,103.05,1.05,1.05,2022-01-14
54424,50,67.22,0.74,0.74,2022-01-14
54425,54,91.99,0.59,0.59,2022-01-14
54426,190,199.04,0.95,0.95,2022-01-14
54427,33,52.03,0.63,0.63,2022-01-14
54428,24,44.17,0.54,0.54,2022-01-14
54430,0,6.85,0.0,0.0,2022-01-14
54466,151,121.23,1.25,1.25,2022-01-14
54637,0,8.56,0.0,0.0,2022-01-14
54161,95,122.59,0.77,0.77,2022-01-14
54639,70,118.9,0.59,0.59,2022-01-14
54868,700,669.47,1.05,1.05,2022-01-14
54870,50,67.97,0.74,0.74,2022-01-14
54871,127,131.81,0.96,0.96,2022-01-14
54872,90,117.76,0.76,0.76,2022-01-14
54873,56,127.55,0.44,0.44,2022-01-14
54874,66,171.24,0.39,0.39,2022-01-14
54875,32,46.54,0.69,0.69,2022-01-14
54876,62,57.83,1.07,1.07,2022-01-14
54880,689,1313.48,0.52,0.52,2022-01-14
54867,8,18.97,0.42,0.42,2022-01-14
54888,46,57.21,0.8,0.8,2022-01-14
54891,78,149.29,0.52,0.52,2022-01-14
54893,117,162.73,0.72,0.72,2022-01-14
54895,36,42.59,0.85,0.85,2022-01-14
54896,53,62.66,0.85,0.85,2022-01-14
54901,2037,1659.39,1.23,1.23,2022-01-14
54902,1426,984.21,1.45,1.45,2022-01-14
54904,1259,944.78,1.33,1.33,2022-01-14
54909,59,93.92,0.63,0.63,2022-01-14
54911,1153,1156.9,1.0,1.0,2022-01-14
54889,117,116.27,1.01,1.01,2022-01-14
54913,878,944.47,0.93,0.93,2022-01-14
54865,6,19.36,0.31,0.31,2022-01-14
54862,2,9.62,0.21,0.21,2022-01-14
54839,4,11.02,0.36,0.36,2022-01-14
54840,219,192.8,1.14,1.14,2022-01-14
54841,0,12.43,0.0,0.0,2022-01-14
54842,0,7.11,0.0,0.0,2022-01-14
54843,457,517.68,0.88,0.88,2022-01-14
54844,0,11.68,0.0,0.0,2022-01-14
54845,6,5.44,1.1,1.1,2022-01-14
54846,3,21.78,0.14,0.14,2022-01-14
54847,36,91.46,0.39,0.39,2022-01-14
54864,15,54.84,0.27,0.27,2022-01-14
54848,210,253.09,0.83,0.83,2022-01-14
54850,0,10.41,0.0,0.0,2022-01-14
54853,167,180.55,0.92,0.92,2022-01-14
54854,2,42.94,0.047,0.047,2022-01-14
54855,9,38.46,0.23,0.23,2022-01-14
54856,43,71.88,0.6,0.6,2022-01-14
54857,0,2.59,0.0,0.0,2022-01-14
54858,53,73.42,0.72,0.72,2022-01-14
54859,49,77.72,0.63,0.63,2022-01-14
54861,0,9.0,0.0,0.0,2022-01-14
54849,30,76.05,0.39,0.39,2022-01-14
54914,1317,1356.34,0.97,0.97,2022-01-14
